title,company,description,link,listedOn,email,phone,city,region,salary,runDate,jobType,regionName,applyType
Warehouse Operator / Delivery Driver - Part Time,Nitrogenx Ltd,-,https://www.seek.co.nz/job/82533117?type=standard&ref=search-standalone&origin=cardTitle#sol=b59e21260cd129896a0d99370d64761f2a7b4cdb,8d ago,,,Mount Maunganui,Bay of Plenty,$28 – $32 per hour start rate,2025-03-13,,,Quick Apply
Full Time Position - Medical Receptionist,Avalon Medical,We have an exciting opportunity for an admin superstar to be part of challenging and rewarding work in primary healthcare.,https://www.seek.co.nz/job/82468224?type=standard&ref=search-standalone&origin=cardTitle#sol=2b1c4c163cad24d38fc00622339734f4c0e8a095,11d ago,,,Mount Maunganui,Bay of Plenty,$27 – $30 per hour,2025-03-13,,,Quick Apply
Devanner / Warehouse Labourer,Nexus Agoge Recruitment,If you're fit and reliable we want you to join our busy and fun team to get our client's products moving! APPLY today!,https://www.seek.co.nz/job/82361872?type=standard&ref=search-standalone&origin=cardTitle#sol=6e8c9eedf67d34d2158ffcfd68c9d96207a9f5d8,16d ago,,,Mount Maunganui,Bay of Plenty,,2025-03-13,,,Quick Apply
Administrative Assistant,RecruitShop,"Join GirlGuiding New Zealand | Values Driven Non-Profit Organisation | Part Time Remote Role | 20 Hours Pw | Small, Friendly & Successful Team",https://www.seek.co.nz/job/82637222?type=standard&ref=search-standalone&origin=cardTitle#sol=88d4ac6c08e6d29100214085f2424c43add6507e,4d ago,,,Mount Maunganui,Bay of Plenty,,2025-03-13,,,Quick Apply
Driver,Mahal limited,Mahal Limited provided courier and express delivery services. Our company is looking for Courier Drivers to join our team based in Auckland,https://www.seek.co.nz/job/82285197?type=standard&ref=search-standalone&origin=cardTitle#sol=39b084760f96e3fdd22b7658d224d4a3fd35e6fe,18d ago,,,Mount Maunganui,Bay of Plenty,,2025-03-13,,,Quick Apply
Store person / Inventory Controller,LSG Sky Chefs,Store person/ Inventory Controller,https://www.seek.co.nz/job/82471234?type=standard&ref=search-standalone&origin=cardTitle#sol=250d7e731e230539eb21dab8cb2dbdb3ed1786c4,10d ago,,,Mount Maunganui,Bay of Plenty,,2025-03-13,,,Apply
Entry Level Inwards / Outwards Goods Postition,Auckland Engineering Supplies,We are looking for the right person to join our small friendly team to help with our inwards goods and merchandising.,https://www.seek.co.nz/job/82297272?type=standard&ref=search-standalone&origin=cardTitle#sol=11a3a57cb66b8dfd7938d66b2a7fdacdd6da7ed6,17d ago,,,Mount Maunganui,Bay of Plenty,,2025-03-13,,,Quick Apply
Support Worker - West Auckland,IHC,"Support people with their daily routines, growing their independence and being part of their community.",https://www.seek.co.nz/job/82669011?type=standard&ref=search-standalone&origin=cardTitle#sol=0d986018c357fa46a2cef0bc334debfff29871d1,3d ago,,,Mount Maunganui,Bay of Plenty,,2025-03-13,,,Apply
Bouncy Castle - Delivery - Setup & Pack Down Crew,Apex Castles Limited,"We are looking for a reliable, physically fit/strong, and customer-friendly person to deliver, set up, and pack down bouncy castles across Auckland.",https://www.seek.co.nz/job/82630701?type=standard&ref=search-standalone&origin=cardTitle#sol=2adad58c9026602ae44bd9b44ba446401ae8bb75,5d ago,,,Mount Maunganui,Bay of Plenty,,2025-03-13,,,Quick Apply
Warehouse Storeperson,All Euro Parts,"Grow your career in a dynamic distribution center! Excellent benefits, modern facilities, and opportunities for advancement.",https://www.seek.co.nz/job/82181844?type=standard&ref=search-standalone&origin=cardTitle#sol=1248aebcb57239ecd721c88e9e167d964a2e1971,23d ago,,,Mount Maunganui,Bay of Plenty,,2025-03-13,,,Quick Apply
